node_id,price_dp,geometry
MELROSE_6_N001,54.65396,POINT (-117.25285494469412 33.206560573300976)
MELROSE_6_N004,54.65396,POINT (-117.25285494491321 33.20638142660739)
MELROSE_6_N005,54.65396,POINT (-117.25306905508678 33.20638142660739)
MELROSE_6_N009,54.65396,POINT (-117.25306905530589 33.206560573300976)
MENLO_6_N001,57.6316,POINT (-122.20260718789906 37.4330313740754)
MENLO_6_N002,57.6316,POINT (-122.2026071881739 37.43285062581547)
MENLO_6_N003,57.6316,POINT (-122.2028348118261 37.43285062581547)
MENLO_6_N004,57.6316,POINT (-122.20283481210093 37.4330313740754)
MERCEDFL_7_N001,56.20299,POINT (-120.48675154649395 37.27292328168154)
MERCED_1_N001,56.31246,POINT (-120.48697845323395 37.27274271821013)
MERCED_1_N002,56.31793,POINT (-120.48697845350604 37.27292328168154)
MERIDIAN_6_N101,52.06712,POINT (-121.744182 37.225299)
MESACAL_6_N001,53.67418,POINT (-118.109265 34.037454)
MESAHGTS_6_N001,63.46238,POINT (-117.157263 32.829628731503114)
MESAHGTS_6_N007,63.46238,POINT (-117.15720762268285 32.82954813423625)
MESARIM_6_N001,54.72511,POINT (-117.17294735480384 32.90498753633711)
MESARIM_6_N007,54.72511,POINT (-117.1729473550195 32.90480846357245)
MESARIM_6_N008,54.72511,POINT (-117.1731606449805 32.90480846357245)
MESARIM_6_N012,54.72511,POINT (-117.17316064519616 32.90498753633711)
METCALF_1_N018,55.39837,POINT (-121.74197733145253 37.22435199998651)
METTLER_6_N001,57.04934,POINT (-121.2867 38.078067)
MEYERS_LNODE31,51.17822,POINT (-119.986125 38.877195)
MEYERS_LNODE32,51.17822,POINT (-119.98600982501117 38.87719499994345)
MEYERS_LNODE33,51.17822,POINT (-119.986125 38.87710533707398)
MEYERS_LNODE34,51.17822,POINT (-119.98624017498884 38.87719499994345)
MEYERS_LNODE35,51.17822,POINT (-119.986125 38.87728466292607)
MI-WUK_1_N001,31.97939,POINT (-120.217268 38.052745)
MIDDLTWN_6_N002,52.20203,POINT (-122.60852945612646 38.7527889999859)
MIDDLTWN_6_N101,52.20203,POINT (-122.60864454387354 38.7527889999859)
MILLBRAE_1_N001,57.00213,POINT (-122.391045 37.605189)
MILLBRAE_1_N004,57.00213,POINT (-122.39093085578821 37.60518899994505)
MILLBRAE_1_N201,57.00213,POINT (-122.3911591442118 37.60518899994505)
MILLBRAE_6_N001,57.09519,POINT (-122.391045 37.6052794289691)
MILLER_1_N001,50.85734,POINT (-121.1 37.81)
MILPITAS_1_N001,56.75035,POINT (-121.888564 37.415395)
MILPITAS_1_N003,56.75035,POINT (-121.8884502251851 37.41539499994551)
MILPITAS_1_N005,56.75035,POINT (-121.888564 37.41530463419468)
MILPITAS_1_N006,56.75035,POINT (-121.88867777481491 37.41539499994551)
MINNIER_LNODEJFF,54.65396,POINT (-120.93858 37.71289)
MIRABEL_6_N001,55.83186,POINT (-122.894261 38.489406)
MIRALOMA_6_N001,53.43882,POINT (-117.56506721001799 34.004371186293284)
MIRAMAR_6_N001,54.71964,POINT (-117.13552936589245 32.89408253805123)
MIRAMAR_6_N004,54.71964,POINT (-117.135529366108 32.89390346185827)
MIRAMAR_6_N017,54.71964,POINT (-117.135742633892 32.89390346185827)
MISSION_6_N001,64.05953,POINT (-117.13741946348074 32.784191999954906)
MISSION_6_N031,64.05953,POINT (-117.13747273178681 32.78411443272647)
MISSION_6_N040,64.05953,POINT (-117.13757926821319 32.78411443272647)
MISSION_6_N049,64.05953,POINT (-117.13763253651926 32.784191999954906)
MKT_SUB_LNODEONA,52.62325,POINT (-118.24599112234871 34.0434902173762)
MKT_SUB_LNODEONB,52.62325,POINT (-118.24599112258036 34.04330978252786)
MKT_SUB_LNODEONC,52.62325,POINT (-118.24620887741963 34.04330978252786)
MKT_SUB_LNODEOND,52.62325,POINT (-118.24620887765128 34.0434902173762)
MNDCTP_6_N001,54.26914,POINT (-123.196582 39.251247)
MOFTFLD_1_N002,56.85982,POINT (-122.04 37.41)
MOLINO_6_N002,55.5746,POINT (-122.83215753598292 38.42527299998595)
MOLINO_6_N101,55.5746,POINT (-122.83227246401708 38.42527299998595)
MONOLITH_6_N029,53.15419,POINT (-118.4199449189089 34.92999999998754)
MONOLITH_6_N101,53.15419,POINT (-118.4200550810911 34.92999999998754)
MONROE_1_N001,55.1077,POINT (-122.743668 38.45321800700051)
MONROE_1_N002,55.11865,POINT (-122.74360827529611 38.45313699648462)
MONROE_1_N101,55.11865,POINT (-122.74372772470389 38.45313699648462)
MONSRATE_6_N001,55.57352,POINT (-117.23541536188321 33.32908099998846)
MONSRATE_6_N007,55.57352,POINT (-117.23552263811678 33.32908099998846)
MONTAGUE_1_N001,57.68086,POINT (-121.905675 37.40375521599691)
MONTAGUE_1_N006,57.68086,POINT (-121.90561589392182 37.403673891986756)
MONTAGUE_1_N007,57.68086,POINT (-121.90573410607819 37.403673891986756)
MONTCLLO_1_N008,53.53291,POINT (-122.32 38.48)
MONTEREY_6_N001,56.01688,POINT (-121.890341 36.599917)
MONTERO_6_N001,57.36994,POINT (-123.01207452586034 38.47145299998595)
MONTERO_6_N004,57.36994,POINT (-123.01218947413966 38.47145299998595)
MONTGMRY_6_N001,28.6157,POINT (-117.09951777952129 32.631633999988686)
MONTGMRY_6_N002,28.6157,POINT (-117.0996242204787 32.631633999988686)
MONTPELR_LNODEDR3,54.40764,POINT (-120.771210942368 37.5513950204046)
MONTPELR_LNODEDR4,54.40764,POINT (-120.77132554154 37.5513208784333)
MONTPELR_LNODEDR5,54.40764,POINT (-120.771217224249 37.5513203022304)
MONTPELR_LNODEDR7,54.40764,POINT (-120.771557696814 37.551320342333)
MONTPELR_LNODEDR8,54.40764,POINT (-120.771445581179 37.5513195014288)
MOORPARK_6_N001,53.52639,POINT (-118.90073231455499 34.28245799998789)
MORAGA_1_N001,55.69942,POINT (-122.160732 37.848008)
MORGAN_1_N001,51.40263,POINT (-121.65871690356438 37.12745917114046)
MORMON_6_N001,56.47005,POINT (-121.185898 37.968746)
MOROHILL_6_N001,55.05353,POINT (-117.300305 33.252187)
MORROBY_1_N001,54.0847,POINT (-120.855187 35.373004)
MOSSLD_1_N001,55.01521,POINT (-121.78373687034716 36.804150842399494)
MOSSLND6_7_ND001,54.67585,POINT (-121.78384912953872 36.80399515757413)
MOSSLND7_7_ND001,54.67585,POINT (-121.78384912965284 36.804150842399494)
MPLECRK_6_N001,65.41983,POINT (-123.87365 40.767881)
MREIS-Q_1_N001,56.46025,POINT (-122.33 38.12)
MRGNHIL_1_N001,56.0552,POINT (-121.65871690383386 37.12727882875214)
MRGNHIL_1_N004,56.0552,POINT (-121.65894309616613 37.12727882875214)
MRGNHIL_1_N007,56.0552,POINT (-121.65894309643562 37.12745917114046)
MRTSVAL_LNODE32,50.36812,POINT (-120.170031 39.329538)
MRYSVLLE_6_N001,55.12469,POINT (-121.58327227419691 39.13944599998575)
MRYSVLLE_6_N003,55.12469,POINT (-121.58338772580308 39.13944599998575)
MSHR60V_6_N001,56.13183,POINT (-121.28089465794243 38.02150699998609)
MSHR60V_6_N006,56.13183,POINT (-121.28100934205757 38.02150699998609)
MTEDEN_1_N001,55.5571,POINT (-122.10124 37.63264525976642)
MTEDEN_1_N005,55.5571,POINT (-122.10118066447778 37.632563870101905)
MTEDEN_1_N009,55.5571,POINT (-122.10129933552223 37.632563870101905)
MTNHOUSE_LNODE1KV,54.35291,POINT (-121.55964 37.79428)
MTNPASS_1_N001,51.34243,POINT (-115.53125 35.508179)
MTNQUAR_6_N001,55.08637,POINT (-121.015694 38.914515)
MTVIEW_1_N001,56.61351,POINT (-117.240376 34.07927114678052)
MTVIEW_1_N004,56.61351,POINT (-117.24031938460595 34.079189926596804)
MTVIEW_1_N005,56.61351,POINT (-117.24043261539406 34.079189926596804)
MURRAY_6_N001,110.18883,POINT (-117.0229334582287 32.79087756459772)
MURRAY_6_N004,110.18883,POINT (-117.02293345844329 32.790698435312095)
MURRAY_6_N005,110.18883,POINT (-117.02314654155671 32.790698435312095)
MURRAY_6_N015,110.18883,POINT (-117.0231465417713 32.79087756459772)
MUSLSLGH_6_N001,54.20512,POINT (-119.907357 36.264507)
NARROWS1_7_N001,55.059,POINT (-116.2943780565384 33.13712344927391)
NARROWS_6_N010,42.71603,POINT (-116.29459194367982 33.137302550634665)
NATNLCTY_6_N001,21.80829,POINT (-117.10726576866911 32.67305199998863)
NATNLCTY_6_N005,21.80829,POINT (-117.10737223133088 32.67305199998863)
NAT_LNODENE1,54.52259,POINT (-121.48672359559271 38.65097779957077)
NAT_LNODENE2,54.52259,POINT (-121.48666608019934 38.65089999994365)
NAT_LNODENE3,54.52259,POINT (-121.48672359571763 38.650822200401045)
NAT_LNODENE4,54.51712,POINT (-121.48683862650437 38.650822200401045)
NAT_LNODENE5,54.51712,POINT (-121.48689614202266 38.65089999994365)
NAT_LNODENE6,54.51712,POINT (-121.4868386266293 38.65097779957077)
NAVSTMTR_6_N001,66.04,POINT (-117.11463876940559 32.67041199998878)
NAVSTMTR_6_N011,66.04,POINT (-117.11474523059441 32.67041199998878)
NAVY35R_1_N001,51.64895,POINT (-119.45 35.29)
NBRANCH_6_N001,56.39285,POINT (-120.719506 38.199837)
NCMETER_1_N001,54.13944,POINT (-117.203236 33.089572)
NCPA1GY1_7_N001,54.26533,POINT (-122.63005744213352 38.329999999986036)
NCPA1GY2_7_N001,54.28175,POINT (-122.64005744453604 38.33999999998601)
NCPA2GY1_7_N001,54.54905,POINT (-122.65005744690819 38.34999999998599)
NCPA2GY2_7_N001,54.52716,POINT (-122.68005744213352 38.329999999986036)
NDUBLIN_2_N002,56.45477,POINT (-121.88 37.86)
NEWARKD_1_N001,56.52593,POINT (-121.987091 37.50049924095103)
NEWARKD_1_N012,56.52593,POINT (-121.98703179018516 37.500417879509776)
NEWBURG_6_N001,67.02551,POINT (-124.13512748525541 40.59455299998477)
NEWBURG_6_N003,67.02551,POINT (-124.13524651474458 40.59455299998477)
NEWELL_LNODEWELL,50.98664,POINT (-121.37832971620207 41.888139999984205)
NEWHALL_1_N001,53.70155,POINT (-120.32825478878492 36.86718099998678)
NEWHALL_1_N002,53.70155,POINT (-120.32836721121508 36.86718099998678)
NEWMAN_6_B2,51.82776,POINT (-121.01505122358405 37.31543099998646)
NEWMAN_6_N001,51.82776,POINT (-121.01516477641594 37.31543099998646)
NOISLMTR_6_N004,116.0262,POINT (-117.18205952001077 32.70248360152014)
NOISLMTR_6_N009,116.0262,POINT (-117.1820595202246 32.70230439838948)
NORCO_1_N001,52.04852,POINT (-119.308893 35.28535)
NORD1_1_N001,54.01902,POINT (-121.90689363690683 39.759998999985385)
NORD1_1_N003,54.01902,POINT (-121.90701036309318 39.759998999985385)
NORTECH_1_N001,57.42908,POINT (-121.76 37.46)
NORTHOAK_6_N003,53.59755,POINT (-119.45673850749412 35.96338313356797)
NORTHOAK_6_N004,53.59755,POINT (-119.45685349250587 35.96338313356797)
NORTHOAK_6_N005,53.59755,POINT (-120.76048406012305 37.36329789847426)
NOVATO_6_N001,55.03164,POINT (-122.56828762317217 38.10860199998601)
NOVATO_6_N002,55.03164,POINT (-122.56840237682783 38.10860199998601)
NRTHTWR_1_N001,55.72678,POINT (-122.195674 38.066061192073654)
NRTHTWR_1_N002,55.72678,POINT (-122.1956143891305 38.06597990394814)
NRTHTWR_1_N004,55.72678,POINT (-122.19573361086951 38.06597990394814)
NR_SUB_LNODEONA,52.62872,POINT (-118.54339073176756 34.22909034238915)
NR_SUB_LNODEONB,52.62872,POINT (-118.54339073200198 34.228909657513995)
NR_SUB_LNODEONC,52.62872,POINT (-118.54360926799801 34.228909657513995)
NR_SUB_LNODEOND,52.62872,POINT (-118.54360926823244 34.22909034238915)
NUMITAP_1_N003,56.93645,POINT (-122.04 37.5)
NVYSCHL_6_N001,55.95668,POINT (-121.877082 36.59909)
NWKDIST_2_N001,56.5314,POINT (-121.97994304564625 37.47999999998637)
NWKDIST_2_N004,56.5314,POINT (-121.98005695435374 37.47999999998637)
OAKC12_7_N002,56.29604,POINT (-122.281022 37.797435)
OAKDAL_LNODEMTS,54.65396,POINT (-120.95814287556452 37.66746999998627)
OAKDAL_LNODENDN,54.65396,POINT (-120.95825712443548 37.66746999998627)
OAKHURST_1_N001,57.50023,POINT (-119.63394921398016 37.32379499998641)
OAKHURST_1_N002,57.50023,POINT (-119.63406278601984 37.32379499998641)
OAKLAND_1_N001,56.26867,POINT (-122.28090756034669 37.79743499994459)
OAKLAND_1_N006,56.26867,POINT (-122.280964780234 37.797356686862834)
OAKLAND_1_N033,56.26867,POINT (-122.28107921976599 37.797356686862834)
OCEANO_1_N001,54.92764,POINT (-120.58099587832989 35.10177099998753)
OCEANO_1_N004,54.92764,POINT (-120.5811061216701 35.10177099998753)
OCEANSDE_6_N001,54.93311,POINT (-117.381743480479 33.19681799998853)
OCEANSDE_6_N002,54.93311,POINT (-117.381850519521 33.19681799998853)
OIGLASS_1_N001,25.0,POINT (-121.31 37.75)
OILDALE_1_N001,52.33315,POINT (-118.98 35.42)
OILFLDS_6_N001,53.39503,POINT (-120.85121 35.95646873409211)
OILFLDS_6_N007,53.39503,POINT (-120.8511525112428 35.95638813294024)
OLDRIVR_6_N001,68.11161,POINT (-119.100252 35.208404)
OLDTOWN_6_N001,79.94999,POINT (-117.192529 32.766092)
OLEMA_6_N001,55.41479,POINT (-122.786541 38.042497)
OLETA_6_N001,54.80722,POINT (-120.84462852385393 38.48064499998599)
OLETA_6_N003,54.80722,POINT (-120.84474347614606 38.48064499998599)
OLINDA_6_N001,53.87123,POINT (-117.922244 33.94616008273055)
OLIVHRST_1_N001,54.56638,POINT (-121.54288430472884 39.0918869999858)
OLIVHRST_1_N002,54.56638,POINT (-121.54299969527116 39.0918869999858)
OLY_SUB_LNODEONA,52.6342,POINT (-118.45989114327803 34.03409021003063)
OLY_SUB_LNODEONB,52.6342,POINT (-118.45989114350952 34.03390978987338)
OLY_SUB_LNODEONC,52.66704,POINT (-118.46010885649046 34.03390978987338)
OLY_SUB_LNODEOND,52.6342,POINT (-118.46010885672197 34.03409021003063)
OMAR_2_N001,53.7946,POINT (-118.98698399999999 35.475983864148716)
OMWD_6_N001,53.44976,POINT (-117.141404 33.068479)
ONEILPMP_7_LN001,53.09398,POINT (-121.0475 37.098611)
OREGNTRL_1_N001,53.62492,POINT (-122.32226045686366 40.61902099998471)
OREGNTRL_6_N001,53.66871,POINT (-122.32237954313634 40.61902099998471)
OREGON_LNODENK1,54.67038,POINT (-120.9742429051075 37.63168999998624)
OREGON_LNODENK2,54.67038,POINT (-120.9743570948925 37.63168999998624)
ORICK_6_N001,70.90341,POINT (-124.056522 41.294542)
ORLANDB_6_N001,53.09945,POINT (-122.178873 39.725068)
OROLOMA_6_N001,52.57399,POINT (-120.655928 36.886866)
OROSI_6_N006,57.00761,POINT (-119.251776 36.544759)
OROVILLE_6_N001,54.23249,POINT (-121.5593758990519 39.50524442035656)
OROVILLE_6_N005,54.23249,POINT (-121.5596081009481 39.50524442035656)
OROVILLE_6_N102,54.23249,POINT (-121.55960810124742 39.50542357952801)
ORV_LNODENE1,54.54996,POINT (-121.267326944444 38.68455)
ORV_LNODENE2,54.54996,POINT (-121.26721189591703 38.68454999994364)
ORV_LNODENE3,54.54996,POINT (-121.26721189606141 38.68446019318104)
ORV_LNODENE4,54.54996,POINT (-121.26729324758281 38.68439669026182)
ORV_LNODENE5,54.54996,POINT (-121.26740663898543 38.68438150373832)
ORV_LNODENE6,54.54996,POINT (-121.26751456633991 38.6844126084275)
ORV_LNODENE7,54.54996,POINT (-121.26759327946426 38.6844781061685)
ORV_LNODENE8,54.54996,POINT (-121.2676308796447 38.68456298132683)
OTAY_6_N001,30.6946,POINT (-117.05752057560969 32.595376662064226)
OTAY_6_N014,30.6946,POINT (-117.05752057582266 32.59519733784581)
OTTER_6_N001,58.27748,POINT (-121.7270037380447 36.47781599998705)
OVES_SUB_LNODEBKB,47.12227,POINT (-118.55704491120122 37.43792099998635)
OVES_SUB_LNODEBKC,49.2734,POINT (-118.0438 36.443)
OVES_SUB_LNODEBKD,47.13322,POINT (-118.441 37.342)
OXFORD_1_N001,52.68893,POINT (-120.68 36.7)
PACFCBCH_6_N001,73.30349,POINT (-117.24014772581532 32.799218999988646)
PACFCBCH_6_N004,73.30349,POINT (-117.24025427418468 32.799218999988646)
PACIFICA_6_N001,57.43455,POINT (-122.48892793722666 37.59458399998625)
PACIFICA_6_N003,57.43455,POINT (-122.48904206277334 37.59458399998625)
PADUA_6_N001,53.47713,POINT (-117.639076 34.120216)
PALMR_1_N001,55.21774,POINT (-120.298953 34.825223)
PALOMAR_1_N001,54.16681,POINT (-117.287925 33.12281772819047)
PALOMAR_1_N004,54.16681,POINT (-117.28786944194597 33.1227371358924)
PALOMAR_1_N013,54.16681,POINT (-117.28798055805403 33.1227371358924)
PANAMA_6_N001,69.21728,POINT (-119.021525 35.29556801570901)
PANAMA_LNODECOUERCRK1,51.33148,POINT (-119.02146768568419 35.29548699213203)
PANAMA_LNODECOUERCRK2,51.33148,POINT (-119.02158231431581 35.29548699213203)
PANRAMA_1_N001,53.43882,POINT (-122.2679 40.434409)
PARADISE_1_N001,53.86576,POINT (-121.618634 39.7615578392488)
PARADISE_LNODEDISE,50.99759,POINT (-121.61857334522642 39.76147708035982)
PARADISX_6_N001,37.3643,POINT (-121.61869465477358 39.76147708035982)
PARADS_LNODEFEG,54.64301,POINT (-121.02061 37.69056)
PARADS_LNODEKHB,54.64301,POINT (-121.02049571450051 37.690559999944874)
PARKWAY_2_N001,55.65563,POINT (-122.25 38.17)
PAR_LNODEAPM,54.63754,POINT (-120.9174128750731 37.668079999986205)
PAR_LNODEFVM,54.63754,POINT (-120.9175271249269 37.668079999986205)
PAULSWT_1_N001,57.39623,POINT (-121.98202825128297 36.99234705413821)
PAULSWT_1_N004,57.39623,POINT (-121.98202825154998 36.9921669457552)
PAULSWT_1_N101,57.39623,POINT (-121.98225374871703 36.99234705413821)
PEABODY_2_N002,54.11754,POINT (-121.97025256896055 38.28558699998594)
PEABODY_2_N006,54.11754,POINT (-121.97036743103946 38.28558699998594)
PEACHTON_6_N001,54.2927,POINT (-121.68494608007006 39.3784769999856)
PEACHTON_6_N004,54.2927,POINT (-121.68506191992994 39.3784769999856)
PEARBMAP_7_B1,53.26366,POINT (-117.91829825412502 34.508883999950896)
PEARBMAP_7_B3,53.26366,POINT (-117.9182982542441 34.50879356514072)
PEARBMAP_7_B4,53.26366,POINT (-117.91837585623696 34.50872961811796)
PEARBMBP_7_B1,53.25819,POINT (-117.91848402139897 34.50871432539329)
PEARBMBP_7_B3,53.25819,POINT (-117.91858697434263 34.50874564762435)
PEARBMBP_7_B4,53.25819,POINT (-117.91866205952238 34.5088116034329)
PEARBMCP_7_B1,53.26366,POINT (-117.91869792664747 34.50889707216307)
PEARBMCP_7_B3,53.26366,POINT (-117.91869193094361 34.50898737191128)
PEARBMDP_7_B1,53.24177,POINT (-117.91864757930026 34.50907009278566)
PEASE_1_N001,54.57733,POINT (-121.66113925312504 39.17010299998576)
PEASE_1_N009,54.57733,POINT (-121.66125474687495 39.17010299998576)
PENDLETN_6_N001,55.10279,POINT (-117.3349783807102 33.30925299998849)
PENDLETN_6_N004,55.10279,POINT (-117.3350856192898 33.30925299998849)
PENNGRVE_1_N001,55.1901,POINT (-122.681119 38.315547)
PENRYN_6_N001,55.21226,POINT (-121.16613942513398 38.8444299999859)
PENRYN_6_N004,55.21226,POINT (-121.16625457486602 38.8444299999859)
PERMNNTE_6_N002,56.21941,POINT (-116.855947 34.355793)
PERRY_6_N008,54.63754,POINT (-121.055868 35.570805)
PETLMAA_6_N001,54.71964,POINT (-122.636285 38.234002)
PETLMAC_6_N002,55.21774,POINT (-122.636804 38.2390641182539)
PETLMAC_6_N003,55.21774,POINT (-122.63674432895719 38.23898294085798)
PETLMAC_6_N004,55.21774,POINT (-122.6368636710428 38.23898294085798)
PGG_LNODESS1,54.5828,POINT (-121.39934830807131 38.531716666610464)
PGG_LNODESS2,54.5828,POINT (-121.39929082076439 38.531794557439916)
PHILLIPS_1_N001,56.81603,POINT (-122.03 37.34)
PHILO_6_N001,58.26094,POINT (-123.437524 39.063719)
PICO_1_N001,54.41859,POINT (-117.58919323286267 33.45676299998844)
PICO_1_N004,54.41859,POINT (-117.58930076713733 33.45676299998844)
PIERCY_1_N201,55.92383,POINT (-121.83 37.28)
PIKECTY_6_N001,54.79627,POINT (-120.997847 39.438734)
PIONEER_LNODEBUS,54.40764,POINT (-120.7270641608972 37.39756017328021)
PIONEER_LNODEDR1,54.42954,POINT (-120.72695042442128 37.39756017322573)
PIONEER_LNODEDR2,54.42954,POINT (-120.7269504245584 37.3974698163648)
PIONEER_LNODEDR3,54.42954,POINT (-120.72703084832322 37.3974059244655)
PIONEER_LNODEDR4,54.42954,POINT (-120.72714294658331 37.39739064492007)
PIONEER_LNODEDR5,54.41312,POINT (-120.72724964310564 37.39742194014138)
PIONEER_LNODEDR6,54.41312,POINT (-120.72732745855615 37.397487839085414)
PIONEER_LNODEDR7,54.42954,POINT (-120.72736462991926 37.39757323413797)
PIONEER_LNODEDR8,54.42954,POINT (-120.72735841623376 37.397663456054794)
PIONEER_LNODEDR9,54.42954,POINT (-120.72731245188831 37.39774610563929)
PIONEER_LNODER15,54.41312,POINT (-120.72723443776906 37.397811856418734)
PIT1_6_N001,52.70535,POINT (-121.86908630802888 38.030670659249246)
PIT3_7_N001,52.73819,POINT (-121.8691674075287 38.030606778782065)
PIT5_7_B1,52.89146,POINT (-121.86928044765509 38.030591501969816)
PITSBURG_1_N001,54.88385,POINT (-121.86937270758541 38.03101263810665)
PITTSBRG_6_N101,54.36933,POINT (-121.8692716827705 38.031055408073875)
PLACERVL_1_N001,54.88932,POINT (-120.788047 38.73027886166341)
PLACER_1_N001,55.059,POINT (-121.08802340262966 38.901310999985846)
PLACER_7_N009,55.04258,POINT (-121.08813859737035 38.901310999985846)
PLAINFLD_6_N001,55.57352,POINT (-121.793976 38.61887)
PLANETRN_LNODEANET,51.17822,POINT (-114.38177086876138 34.16127269818337)
PLOALTO_1_N001,57.52213,POINT (-117.1119886715524 33.356029648193925)
PLOALTO_1_N007,57.52213,POINT (-117.11198867177347 33.35585035171371)
PLOALTO_1_N013,57.52213,POINT (-117.11220332822651 33.35585035171371)
PLUMAS_6_N001,54.67038,POINT (-121.54308 39.026121)
PNEDLE_1_N001,56.18109,POINT (-119.82994383698444 36.829999999986725)
PNEDLE_1_N002,56.19751,POINT (-119.83005616301556 36.829999999986725)
PNEGRVE_6_N001,58.07872,POINT (-120.6602245387678 38.41271199998601)
PNEGRVE_6_N002,58.07872,POINT (-120.6603394612322 38.41271199998601)
PNTARNA_6_N001,61.22216,POINT (-123.679495 38.912571)
POC_LNODENE2,54.65943,POINT (-121.470263055556 38.490383333333334)
POC_LNODENE3,54.65943,POINT (-121.4701480990094 38.49038333327713)
POC_LNODENE4,54.65943,POINT (-121.470263055556 38.490293355392375)
POC_LNODENE7,54.65943,POINT (-121.47037801210259 38.49038333327713)
POC_LNODENE8,54.65943,POINT (-121.470263055556 38.49047331127424)
POINTLMA_6_N013,80.27841,POINT (-117.23325749479669 32.74137841625509)
POINTLMA_6_N014,80.27841,POINT (-117.2334705052033 32.74137841625509)
POLPASPP_6_N002,52.88051,POINT (-121.49770299452835 38.57552299994369)
POMERADO_6_N001,53.37861,POINT (-117.032882 32.941482719314884)
POMERADO_6_N004,53.37861,POINT (-117.03282656531631 32.9414021403303)
POMERADO_6_N008,53.37861,POINT (-117.03293743468369 32.9414021403303)
PORTOLA_LNODE31,49.54708,POINT (-120.46453157749829 39.803943999985336)
PORTOLA_LNODE32,49.54708,POINT (-120.46464842250171 39.803943999985336)
POSOMT_1_N001,52.48641,POINT (-118.957501 35.559194)
POST_1_N001,55.68299,POINT (-121.64 39.11)
POTRERO_1_N001,57.52213,POINT (-122.4 37.46005423161257)
POTRERO_1_N013,57.52213,POINT (-122.39994083241324 37.45997288417899)
POTRERO_1_N016,57.52213,POINT (-122.40005916758676 37.45997288417899)
POUST_LNODEIGQ,54.65396,POINT (-121.02049571463989 37.69046956305469)
POUST_LNODELD2,54.65396,POINT (-121.02057652662188 37.6904056145667)
POWAY_6_N001,53.64681,POINT (-117.03130363648788 32.978722999988655)
POWAY_6_N010,53.64681,POINT (-117.03141036351212 32.978722999988655)
PP1_LNODEOAD,52.55209,POINT (-118.4546210726575 34.59026131985074)
PP1_PP2_LNODELMW,52.55209,POINT (-118.4547309273425 34.59026131985074)
PP2_LNODEAUX,52.55209,POINT (-118.52522278142764 34.53433699995089)
PP2_LNODEOAD,52.55209,POINT (-118.525113 34.534427436468654)
PPSTLTAP_1_N001,55.6611,POINT (-122.36994265860079 38.01999999998606)
PPSTLTAP_1_N104,55.6611,POINT (-122.3700573413992 38.01999999998606)
PRAXAIR_1_B1,55.13563,POINT (-121.80994266753221 37.99999999998611)
PRCTRVLY_1_N001,52.53567,POINT (-116.986801 32.665044)
PRSCOT_LNODEAEJ,54.64848,POINT (-121.02068916599474 37.6903903214879)
PRSCOT_LNODETKD,54.64848,POINT (-121.02079637755577 37.69042164442615)
PRUNEDLE_1_N001,55.579,POINT (-121.671051 36.785518920972784)
PRUNEDLE_1_N002,55.579,POINT (-121.67099269323379 36.785438039499425)
PSARBLS_6_N001,53.64681,POINT (-120.67989 35.61564884893555)
PSARBLS_6_N005,53.64681,POINT (-120.67983263488163 35.61556807551859)
PSARBLS_6_N007,53.64681,POINT (-120.67994736511837 35.61556807551859)
PTMRTTI_6_N001,57.33602,POINT (-122.187639 37.030856)
PTR_PP_LNODEROM,51.98284,POINT (-118.1756473615291 35.24801901925079)
PUEBLOPG_1_N001,55.51305,POINT (-122.29956355419145 38.345348999986)
PUEBLOPG_1_N010,55.51305,POINT (-122.29967844580855 38.345348999986)
PURISIMA_1_N001,56.12088,POINT (-120.435261 34.700622)
QUEBEC_1_N001,52.21273,POINT (-119.56 36.07)
RADUM_6_N001,55.56805,POINT (-121.85946487140774 37.67264599998626)
RADUM_6_N004,55.56805,POINT (-121.85957912859226 37.67264599998626)
RAINBOW_1_N001,56.6573,POINT (-119.538157 36.709983)
RANCHRS_1_N001,56.66824,POINT (-119.75437400116115 36.700797999986875)
RANDSBRG_1_N001,52.66637,POINT (-117.655868 35.375699)
RAWSON_6_N001,55.71036,POINT (-122.21242808907787 40.145295999985066)
RAWSON_6_N002,55.71036,POINT (-122.21254591092213 40.145295999985066)
RCARMEL_6_N001,53.72892,POINT (-117.077745 32.99378371822819)
RCARMEL_6_N004,53.72892,POINT (-117.07768953360795 32.9937031408736)
RCARMEL_6_N011,53.72892,POINT (-117.07780046639205 32.9937031408736)
RECTOR_6_N001,56.79961,POINT (-119.242336 36.29851)
REDBLFF_6_N001,53.80007,POINT (-122.244610070096 40.1825869024183)
REDBLFF_6_N004,53.80007,POINT (-122.24484592990399 40.1825869024183)
REDBLFF_6_N005,53.80007,POINT (-122.24484593021722 40.18276709746204)
REDBUD_1_N001,51.90942,POINT (-122.66224734180834 39.02788699998577)
REDBUD_1_N004,51.90942,POINT (-122.66236265819167 39.02788699998577)
REDWOOD_6_N001,57.65349,POINT (-122.213021 37.490252)
REDWOOD_6_N002,57.65349,POINT (-122.2129070707913 37.49025199994532)
REDWOOD_6_N005,57.65349,POINT (-122.213021 37.49016160208324)
REDWOOD_6_N006,57.65349,POINT (-122.21313492920869 37.49025199994532)
REDWOOD_6_N007,57.65349,POINT (-122.213021 37.49034239791678)
REEDLEY_1_N001,56.72298,POINT (-119.3758071174397 36.605116999986976)
REEDLEY_6_N001,56.7613,POINT (-119.3759188825603 36.605116999986976)
