node_id,lat,lon,type,area,price_dp,geometry
SCY_LNODE103,38.50837670505527,-121.4641830912299,LOAD,BANC,58.98311,POINT (-121.4641830912299 38.50837670505527)
SCY_LNODE105,38.50837670505527,-121.4644130198821,LOAD,BANC,58.98311,POINT (-121.4644130198821 38.50837670505527)
SCY_LNODE106,38.508556628165735,-121.46441302016935,LOAD,BANC,58.98311,POINT (-121.46441302016935 38.508556628165735)
SEARLES_7_N001,35.75666699998737,-117.38050076336167,LOAD,CA,64.61957,POINT (-117.38050076336167 35.75666699998737)
SEMITRPC_1_N001,35.600398,-119.437498,LOAD,CA,58.93829,POINT (-119.437498 35.600398)
SERRMNTE_1_N011,37.69171986891291,-122.4557633854276,LOAD,CA,61.57467,POINT (-122.4557633854276 37.69171986891291)
SFIA-MA_1_N001,37.63904926020716,-122.385896,LOAD,CA,61.34979,POINT (-122.385896 37.63904926020716)
SFIA_1_N001,37.63896786988162,-122.38583665888167,LOAD,CA,61.13708,POINT (-122.38583665888167 37.63896786988162)
SFIA_1_N007,37.63896786988162,-122.38595534111833,LOAD,CA,61.13708,POINT (-122.38595534111833 37.63896786988162)
SHADOWR_1_N001,33.141540731105856,-117.238793,LOAD,CA,61.55481,POINT (-117.238793 33.141540731105856)
SHADOWR_1_N006,33.141460134434745,-117.23873742707973,LOAD,CA,61.55481,POINT (-117.23873742707973 33.141460134434745)
SHADOWR_1_N008,33.141460134434745,-117.23884857292028,LOAD,CA,61.55481,POINT (-117.23884857292028 33.141460134434745)
SHADYGLN_6_N001,39.115058,-120.95331,LOAD,CA,55.90904,POINT (-120.95331 39.115058)
SHAFTER_7_N022,39.77608299994151,-122.10394676937125,LOAD,CA,59.15708,POINT (-122.10394676937125 39.77608299994151)
SHARON_1_N001,37.097275,-120.156454,LOAD,CA,73.07789,POINT (-120.156454 37.097275)
SHAWROAD_1_N001,37.55,-122.42,LOAD,CA,60.94259,POINT (-122.42 37.55)
SHLLCHM_6_N001,38.031607,-121.945728,LOAD,CA,59.05246,POINT (-121.945728 38.031607)
SHNGLESR_1_N001,38.65969989665331,-120.946938,LOAD,CA,59.28156,POINT (-120.946938 38.65969989665331)
SHNGLESR_1_N004,38.659619051658225,-120.94687822587784,LOAD,CA,59.28156,POINT (-120.94687822587784 38.659619051658225)
SHNGLESR_1_N103,38.659619051658225,-120.94699777412217,LOAD,CA,59.28156,POINT (-120.94699777412217 38.659619051658225)
SHREDDER_1_N001,37.511676999986356,-122.20767698568532,LOAD,CA,61.40449,POINT (-122.20767698568532 37.511676999986356)
SIERABRK_LNODE19,39.646142,-120.217943,LOAD,NV,55.88354,POINT (-120.217943 39.646142)
SILVERDO_1_N001,38.49950299998593,-122.45908751973128,LOAD,CA,59.66039,POINT (-122.45908751973128 38.49950299998593)
SILVERDO_1_N002,38.49950299998593,-122.45920248026871,LOAD,CA,59.66039,POINT (-122.45920248026871 38.49950299998593)
SISK_LNODEKZH,37.69048760173528,-121.02087456863451,LOAD,BANC,59.76712,POINT (-121.02087456863451 37.69048760173528)
SISK_LNODEYUP,37.69057307242136,-121.0209119194331,LOAD,BANC,59.76712,POINT (-121.0209119194331 37.69057307242136)
SISQUOC_1_N001,34.87826099998756,-120.33120693531723,LOAD,CA,61.86585,POINT (-120.33120693531723 34.87826099998756)
SISQUOC_1_N020,34.87826099998756,-120.33131706468278,LOAD,CA,61.86585,POINT (-120.33131706468278 34.87826099998756)
SLMNCRK_6_N001,38.343592,-123.044809,LOAD,CA,64.59215,POINT (-123.044809 38.343592)
SMRTVLTP_6_N101,39.207939,-121.301476,LOAD,CA,58.88044,POINT (-121.301476 39.207939)
SMTRPCWS_1_N001,35.59,-119.44,LOAD,CA,58.95044,POINT (-119.44 35.59)
SNANDRES_6_N001,37.603294,-122.420424,LOAD,CA,61.35587,POINT (-122.420424 37.603294)
SNBRNRD_6_N001,35.092421,-118.878241,LOAD,CA,59.30295,POINT (-118.878241 35.092421)
SNJOSEB_1_N001,37.34102432531631,-121.9009493888098,LOAD,CA,62.04424,POINT (-121.9009493888098 37.34102432531631)
SNJOSEB_1_N005,37.34084367457506,-121.9009493890831,LOAD,CA,62.04424,POINT (-121.9009493890831 37.34084367457506)
SNJOSEB_1_N009,37.34084367457506,-121.9011766109169,LOAD,CA,62.04424,POINT (-121.9011766109169 37.34084367457506)
SNJOSEB_1_N013,37.34102432531631,-121.9011766111902,LOAD,CA,62.04424,POINT (-121.9011766111902 37.34102432531631)
SNJSEA_1_N001,37.328246190599145,-121.902531,LOAD,CA,62.01271,POINT (-121.902531 37.328246190599145)
SNJSEA_1_N005,37.32816490468582,-121.90247198103432,LOAD,CA,62.01271,POINT (-121.90247198103432 37.32816490468582)
SNJSEA_1_N101,37.32816490468582,-121.90259001896567,LOAD,CA,62.01271,POINT (-121.90259001896567 37.32816490468582)
SNLNDRO_1_N001,37.711237436769906,-122.14880668270004,LOAD,CA,61.50507,POINT (-122.14880668270004 37.711237436769906)
SNLNDRO_1_N014,37.71105656311971,-122.14880668297907,LOAD,CA,61.50507,POINT (-122.14880668297907 37.71105656311971)
SNLNDRO_1_N017,37.71105656311971,-122.14903531702092,LOAD,CA,61.50507,POINT (-122.14903531702092 37.71105656311971)
SNLNDRO_1_N027,37.711237436769906,-122.14903531729996,LOAD,CA,61.50507,POINT (-122.14903531729996 37.711237436769906)
SNROSA_LNODEMEA,37.5099999999863,-121.22994301594794,LOAD,BANC,59.7185,POINT (-121.22994301594794 37.5099999999863)
SNROSA_LNODEYWX,37.5099999999863,-121.23005698405206,LOAD,BANC,59.7185,POINT (-121.23005698405206 37.5099999999863)
SNTAMRA_1_N001,33.12877399995433,-117.19738293065951,LOAD,CA,61.92055,POINT (-117.19738293065951 33.12877399995433)
SNTAMRA_1_N005,33.12885155124498,-117.19732946537698,LOAD,CA,61.92055,POINT (-117.19732946537698 33.12885155124498)
SNTANLA_6_N001,37.085979,-121.013273,LOAD,CA,59.66391,POINT (-121.013273 37.085979)
SNTARSA_1_N001,38.43691201584367,-122.71331,LOAD,CA,61.13799,POINT (-122.71331 38.43691201584367)
SNTARSA_1_N002,38.43683099206306,-122.71325027901105,LOAD,CA,61.13799,POINT (-122.71325027901105 38.43683099206306)
SNTARSA_1_N006,38.43683099206306,-122.71336972098895,LOAD,CA,61.13799,POINT (-122.71336972098895 38.43683099206306)
SNTARTA_6_N001,37.055061,-120.634086,LOAD,CA,59.87055,POINT (-120.634086 37.055061)
SNTAYNZ_1_N001,34.625273999987726,-120.11813905143147,LOAD,CA,62.54046,POINT (-120.11813905143147 34.625273999987726)
SNTAYNZ_1_N002,34.625273999987726,-120.11824894856854,LOAD,CA,62.54046,POINT (-120.11824894856854 34.625273999987726)
SNTHLNE_6_N001,37.6223639999863,-122.44717791303894,LOAD,CA,61.59898,POINT (-122.44717791303894 37.6223639999863)
SNTHLNE_6_N002,37.6223639999863,-122.44729208696106,LOAD,CA,61.59898,POINT (-122.44729208696106 37.6223639999863)
SOBRANTE_1_N001,37.90594,-122.208144,LOAD,CA,59.22899,POINT (-122.208144 37.90594)
SOLEDAD_6_N001,36.429513,-121.331901,LOAD,CA,60.45215,POINT (-121.331901 36.429513)
SONOFRE_2_N067,33.3697279999884,-117.55438367777961,LOAD,CA,61.25918,POINT (-117.55438367777961 33.3697279999884)
SOUTHBAS_1_N001,34.881503,-117.892023,LOAD,CA,62.50478,POINT (-117.892023 34.881503)
SOUTHBY_6_N001,38.575612901218726,-121.497588,LOAD,CA,59.38673,POINT (-121.497588 38.575612901218726)
SOUTH_LNODE108,40.39538221,-121.8791458,LOAD,TEPC,57.51841,POINT (-121.8791458 40.39538221)
SOUTH_LNODE204,40.39538220993951,-121.87902727370097,LOAD,TEPC,57.51841,POINT (-121.87902727370097 40.39538220993951)
SOUTH_LNODEAERO,40.39529194143137,-121.87902727385986,LOAD,TEPC,57.51841,POINT (-121.87902727385986 40.39529194143137)
SOUTH_LNODEC542,40.39522811201244,-121.87911108453021,LOAD,TEPC,57.51841,POINT (-121.87911108453021 40.39522811201244)
SOUTH_LNODEC544,40.39521284740522,-121.87922790359386,LOAD,TEPC,57.51841,POINT (-121.87922790359386 40.39521284740522)
SOUTH_LNODEC546,40.39524411201219,-121.8793390934442,LOAD,TEPC,57.51841,POINT (-121.8793390934442 40.39524411201219)
SOUTH_LNODEC547,40.39530994650243,-121.87942018597366,LOAD,TEPC,57.51841,POINT (-121.87942018597366 40.39530994650243)
SOUTH_LNODEC548,40.395395258043976,-121.87945892278287,LOAD,TEPC,57.51841,POINT (-121.87945892278287 40.395395258043976)
SOUTH_LNODEC549,40.3954853917418,-121.8794524474595,LOAD,TEPC,57.51841,POINT (-121.8794524474595 40.3954853917418)
SOUTH_LNODEC550,40.39556796052161,-121.87940454742642,LOAD,TEPC,57.51841,POINT (-121.87940454742642 40.39556796052161)
SOUTH_LNODEC552,40.39563364702395,-121.87932324786672,LOAD,TEPC,57.51841,POINT (-121.87932324786672 40.39563364702395)
SOUTH_LNODEDIST1,40.39567638282478,-121.87921884573905,LOAD,TEPC,57.51841,POINT (-121.87921884573905 40.39567638282478)
SOUTH_LNODEDIST4,40.39569315612711,-121.87910238309689,LOAD,TEPC,57.51841,POINT (-121.87910238309689 40.39569315612711)
SPANSHCK_6_N001,40.026139,-120.961748,LOAD,CA,53.88281,POINT (-120.961748 40.026139)
SPENCE_6_N001,36.613591,-121.566779,LOAD,CA,60.58586,POINT (-121.566779 36.613591)
SPICAMIN_1_N001,38.73992576174639,-120.67723108004192,LOAD,CA,59.50644,POINT (-120.67723108004192 38.73992576174639)
SPRINGVL_6_N001,36.10586253074472,-118.93516918490357,LOAD,CA,60.24497,POINT (-118.93516918490357 36.10586253074472)
SPRNGVLY_6_N001,32.73903399998875,-117.00264674817954,LOAD,CA,62.89268,POINT (-117.00264674817954 32.73903399998875)
SPRNGVLY_6_N010,32.73903399998875,-117.00275325182045,LOAD,CA,62.89268,POINT (-117.00275325182045 32.73903399998875)
SQAWVLY_LNODE01,39.20568653401713,-120.20123845453338,LOAD,NV,56.66147,POINT (-120.20123845453338 39.20568653401713)
SQAWVLY_LNODE81,39.20550746586879,-120.20123845482796,LOAD,NV,56.66147,POINT (-120.20123845482796 39.20550746586879)
SQAWVLY_LNODE82,39.20550746586879,-120.20146954517205,LOAD,NV,56.66147,POINT (-120.20146954517205 39.20550746586879)
SQAWVLY_LNODE83,39.20568653401713,-120.20146954546662,LOAD,NV,56.66147,POINT (-120.20146954546662 39.20568653401713)
STAFFORD_6_N002,38.12003299998604,-122.61362861905879,LOAD,CA,59.21117,POINT (-122.61362861905879 38.12003299998604)
STAFFORD_6_N101,38.12003299998604,-122.6137433809412,LOAD,CA,59.21117,POINT (-122.6137433809412 38.12003299998604)
STAGG_2_N001,37.99164936143144,-121.34848834268168,LOAD,CA,59.57513,POINT (-121.34848834268168 37.99164936143144)
STAGG_2_N014,37.99146863845723,-121.34848834296415,LOAD,CA,59.57513,POINT (-121.34848834296415 37.99146863845723)
STAGG_6_N001,37.99146863845723,-121.34871765703586,LOAD,CA,59.61768,POINT (-121.34871765703586 37.99146863845723)
STAGG_6_N003,37.99164936143144,-121.34871765731833,LOAD,CA,59.61768,POINT (-121.34871765731833 37.99164936143144)
STAMPEDE_LNODE19,39.46748199998557,-120.10518300964912,LOAD,NV,56.3272,POINT (-120.10518300964912 39.46748199998557)
STATELN_LNODE01,38.95238461856907,-119.94181675988908,LOAD,NV,57.1416,POINT (-119.94181675988908 38.95238461856907)
STATELN_LNODE22,38.952205381317675,-119.94181676018052,LOAD,NV,57.1416,POINT (-119.94181676018052 38.952205381317675)
STATELN_LNODE23,38.952205381317675,-119.94204723981947,LOAD,NV,57.1416,POINT (-119.94204723981947 38.952205381317675)
STATELN_LNODELY,38.95238461856907,-119.94204724011091,LOAD,NV,57.1416,POINT (-119.94204724011091 38.95238461856907)
STATIN-L_7_N001,37.81024899998616,-122.271385771776,LOAD,CA,60.08671,POINT (-122.271385771776 37.81024899998616)
STATIND_1_N001,37.837585251800924,-122.263503,LOAD,CA,59.96401,POINT (-122.263503 37.837585251800924)
STATIND_1_N010,37.83750387408463,-122.26344350874284,LOAD,CA,59.96401,POINT (-122.26344350874284 37.83750387408463)
STATIND_1_N013,37.83750387408463,-122.26356249125715,LOAD,CA,59.96401,POINT (-122.26356249125715 37.83750387408463)
STATINJ_1_N001,37.76334825993251,-122.214444,LOAD,CA,62.43495,POINT (-122.214444 37.76334825993251)
STATINJ_1_N012,37.763266870018874,-122.21438455959633,LOAD,CA,62.43495,POINT (-122.21438455959633 37.763266870018874)
STATINJ_1_N027,37.763266870018874,-122.21450344040367,LOAD,CA,62.43495,POINT (-122.21450344040367 37.763266870018874)
STATINL_1_N001,37.81024899998616,-122.271500228224,LOAD,CA,60.08671,POINT (-122.271500228224 37.81024899998616)
STATINX_1_N001,37.80554442667025,-122.23091354965457,LOAD,CA,60.08177,POINT (-122.23091354965457 37.80554442667025)
STATINX_1_N012,37.805363573219,-122.23091354993484,LOAD,CA,60.08177,POINT (-122.23091354993484 37.805363573219)
STATINX_1_N014,37.805363573219,-122.23114245006515,LOAD,CA,60.08177,POINT (-122.23114245006515 37.805363573219)
STATINX_1_N024,37.80554442667025,-122.23114245034543,LOAD,CA,60.08177,POINT (-122.23114245034543 37.80554442667025)
STB_LNODE201,38.57233333333333,-121.483291944444,LOAD,BANC,58.96488,POINT (-121.483291944444 38.57233333333333)
STB_LNODE202,38.57233333327705,-121.48317695138249,LOAD,BANC,58.96488,POINT (-121.48317695138249 38.57233333327705)
STB_LNODE203,38.57224342921349,-121.48317695152639,LOAD,BANC,58.96488,POINT (-121.48317695152639 38.57224342921349)
STB_LNODE204,38.57217985749196,-121.48325826382802,LOAD,BANC,58.96488,POINT (-121.48325826382802 38.57217985749196)
STB_LNODE205,38.572164654514715,-121.48337160056485,LOAD,BANC,58.96488,POINT (-121.48337160056485 38.572164654514715)
STB_LNODE206,38.57219579290459,-121.48347947588752,LOAD,BANC,58.96488,POINT (-121.48347947588752 38.57219579290459)
STB_LNODE207,38.5722613616095,-121.48355815106362,LOAD,BANC,58.96488,POINT (-121.48355815106362 38.5722613616095)
STB_LNODE208,38.57234632872595,-121.48359573311588,LOAD,BANC,58.96488,POINT (-121.48359573311588 38.57234632872595)
STB_LNODE209,38.57243609852223,-121.48358945079376,LOAD,BANC,58.96488,POINT (-121.48358945079376 38.57243609852223)
STB_LNODE210,38.57251833393617,-121.48354297863219,LOAD,BANC,58.96488,POINT (-121.48354297863219 38.57251833393617)
STB_LNODE211,38.572583755229644,-121.4834641025941,LOAD,BANC,58.96488,POINT (-121.4834641025941 38.572583755229644)
STB_LNODE212,38.57262631848412,-121.48336281268834,LOAD,BANC,58.96488,POINT (-121.48336281268834 38.57262631848412)
STCKTNAR_6_N001,37.963279,-121.323476,LOAD,CA,60.0735,POINT (-121.323476 37.963279)
STCRUZ_LNODECXA,37.627559999986325,-120.97504290860819,LOAD,BANC,59.92514,POINT (-120.97504290860819 37.627559999986325)
STCRUZ_LNODEWLS,37.627559999986325,-120.97515709139182,LOAD,BANC,59.92514,POINT (-120.97515709139182 37.627559999986325)
STDDRD_LNODECEA,37.704079999986206,-121.06864284680097,LOAD,BANC,59.76712,POINT (-121.06864284680097 37.704079999986206)
STDDRD_LNODEWZO,37.704079999986206,-121.06875715319903,LOAD,BANC,59.76712,POINT (-121.06875715319903 37.704079999986206)
STDOIL_1_N009,37.94,-122.38,LOAD,CA,59.70304,POINT (-122.38 37.94)
STD_LNODENE1,38.57225,-121.500568888889,LOAD,BANC,58.97096,POINT (-121.500568888889 38.57225)
STD_LNODENE2,38.572249999943736,-121.50045389586575,LOAD,BANC,58.97096,POINT (-121.50045389586575 38.572249999943736)
STD_LNODENE4,38.57217214071853,-121.50051139243968,LOAD,BANC,58.97096,POINT (-121.50051139243968 38.57217214071853)
STD_LNODENE5,38.57217214071853,-121.50062638533832,LOAD,BANC,58.97096,POINT (-121.50062638533832 38.57217214071853)
STD_LNODENE6,38.572249999943736,-121.50068388191225,LOAD,BANC,58.97096,POINT (-121.50068388191225 38.572249999943736)
STD_LNODENE7,38.57232785925329,-121.50062638546294,LOAD,BANC,58.97096,POINT (-121.50062638546294 38.57232785925329)
STD_LNODENE8,38.57232785925329,-121.50051139231506,LOAD,BANC,58.97096,POINT (-121.50051139231506 38.57232785925329)
STELLING_1_N001,37.3360521934471,-122.042805,LOAD,CA,60.79755,POINT (-122.042805 37.3360521934471)
STELLING_1_N004,37.33597090326187,-122.04274597179945,LOAD,CA,60.79755,POINT (-122.04274597179945 37.33597090326187)
STELLING_1_N007,37.33597090326187,-122.04286402820055,LOAD,CA,60.79755,POINT (-122.04286402820055 37.33597090326187)
STE_SM_LNODE301,38.58631666666667,-121.472838888889,LOAD,BANC,58.96488,POINT (-121.472838888889 38.58631666666667)
STE_SM_LNODE302,38.586316666610415,-121.47272388936047,LOAD,BANC,58.96488,POINT (-121.47272388936047 38.586316666610415)
STE_SM_LNODE303,38.58622677499287,-121.47272388950444,LOAD,BANC,58.96488,POINT (-121.47272388950444 38.58622677499287)
STE_SM_LNODE304,38.58616321207191,-121.47280520637891,LOAD,BANC,58.96488,POINT (-121.47280520637891 38.58616321207191)
STE_SM_LNODE305,38.58614801119931,-121.4729185494895,LOAD,BANC,58.96488,POINT (-121.4729185494895 38.58614801119931)
STE_SM_LNODE306,38.58617914527848,-121.47302643087885,LOAD,BANC,58.96488,POINT (-121.47302643087885 38.58617914527848)
STE_SM_LNODE307,38.58624470490619,-121.47310511047952,LOAD,BANC,58.96488,POINT (-121.47310511047952 38.58624470490619)
STE_SM_LNODE308,38.586329660260105,-121.47314269464546,LOAD,BANC,58.96488,POINT (-121.47314269464546 38.586329660260105)
STE_SM_LNODE309,38.58641941762905,-121.47313641197016,LOAD,BANC,58.96488,POINT (-121.47313641197016 38.58641941762905)
STF_LNODEDAX,37.69055999998624,-121.02097285725026,LOAD,BANC,59.79751,POINT (-121.02097285725026 37.69055999998624)
STF_LNODEIPN,37.69055999998624,-121.02108714274974,LOAD,BANC,59.79751,POINT (-121.02108714274974 37.69055999998624)
STJ_SUB_LNODEONB,34.067054141297895,-118.226,LOAD,LADWP,59.49971,POINT (-118.226 34.067054141297895)
STJ_SUB_LNODEONC,34.06697292933807,-118.22594339850212,LOAD,LADWP,59.49971,POINT (-118.22594339850212 34.06697292933807)
STJ_SUB_LNODEOND,34.06697292933807,-118.22605660149787,LOAD,LADWP,59.49971,POINT (-118.22605660149787 34.06697292933807)
STKTONA_1_N001,37.94722338217881,-121.28911838573319,LOAD,CA,60.0735,POINT (-121.28911838573319 37.94722338217881)
STKTONA_1_N003,37.947042617710025,-121.28911838601516,LOAD,CA,60.0735,POINT (-121.28911838601516 37.947042617710025)
STKTONA_6_N001,37.947042617710025,-121.28934761398483,LOAD,CA,59.70276,POINT (-121.28934761398483 37.947042617710025)
STKTONA_6_N004,37.94722338217881,-121.2893476142668,LOAD,CA,59.70276,POINT (-121.2893476142668 37.94722338217881)
STLLWATR_6_N001,40.677845,-122.34971,LOAD,CA,57.85941,POINT (-122.34971 40.677845)
STOCKDLE_1_N001,35.316584007161445,-119.06818269302951,LOAD,CA,59.57644,POINT (-119.06818269302951 35.316584007161445)
STOCKDL_2_N001,35.31640399273835,-119.06818269327503,LOAD,CA,59.12062,POINT (-119.06818269327503 35.31640399273835)
STOCKDL_2_N002,35.31640399273835,-119.06840330672496,LOAD,CA,59.12062,POINT (-119.06840330672496 35.31640399273835)
STOCKDL_2_N101,35.316584007161445,-119.0684033069705,LOAD,CA,59.12062,POINT (-119.0684033069705 35.316584007161445)
STOCKM_LNODEVZF,37.62761110994497,-120.9752808828705,LOAD,BANC,59.77928,POINT (-120.9752808828705 37.62761110994497)
STOCKM_LNODEXFA,37.62770154232185,-120.9751667,LOAD,BANC,59.77928,POINT (-120.9751667 37.62770154232185)
STONCRRL_6_N001,36.472251999987044,-119.18811326795893,LOAD,CA,68.9582,POINT (-119.18811326795893 36.472251999987044)
STONCRRL_6_N003,36.472251999987044,-119.18822473204106,LOAD,CA,68.9582,POINT (-119.18822473204106 36.472251999987044)
STONE_1_N001,37.303708999986505,-121.86757223713448,LOAD,CA,61.66893,POINT (-121.86757223713448 37.303708999986505)
STONE_1_N005,37.303708999986505,-121.8676857628655,LOAD,CA,61.66893,POINT (-121.8676857628655 37.303708999986505)
STONYPT_1_N001,38.42,-122.78,LOAD,CA,61.09848,POINT (-122.78 38.42)
STOREY1_2_N001,36.98288702744317,-120.033746,LOAD,CA,62.73634,POINT (-120.033746 36.98288702744317)
STOREY2_2_N001,36.98280598626407,-120.03380457310557,LOAD,CA,62.74849,POINT (-120.03380457310557 36.98280598626407)
STREAMVW_6_N001,32.745604999988714,-117.07864474591278,LOAD,CA,62.1807,POINT (-117.07864474591278 32.745604999988714)
STREAMVW_6_N007,32.745604999988714,-117.07875125408721,LOAD,CA,62.1807,POINT (-117.07875125408721 32.745604999988714)
STROUD_6_N001,36.530868,-120.104386,LOAD,CA,64.41779,POINT (-120.104386 36.530868)
STUART_6_N001,33.256701,-117.416547,LOAD,CA,62.09311,POINT (-117.416547 33.256701)
STURLOCK_LNODEDR3,37.4835881458663,-120.846727672541,LOAD,TIDC,59.46932,POINT (-120.846727672541 37.4835881458663)
STURLOCK_LNODEDR4,37.4835360336794,-120.846797393384,LOAD,TIDC,59.46932,POINT (-120.846797393384 37.4835360336794)
STURLOCK_LNODEDR7,37.4834830942642,-120.846867453726,LOAD,TIDC,59.46324,POINT (-120.846867453726 37.4834830942642)
STURLOCK_LNODER13,37.483522165007,-120.846657059231,LOAD,TIDC,59.46324,POINT (-120.846657059231 37.483522165007)
SUISUN_1_N001,38.24526219208727,-122.04122215940386,LOAD,CA,59.88509,POINT (-122.04122215940386 38.24526219208727)
SUISUN_1_N008,38.24508180780079,-122.04122215968883,LOAD,CA,59.88509,POINT (-122.04122215968883 38.24508180780079)
SUISUN_1_N009,38.24508180780079,-122.04145184031117,LOAD,CA,59.88509,POINT (-122.04145184031117 38.24508180780079)
SUMMIT_6_N001,39.319203,-120.378897,LOAD,CA,56.71975,POINT (-120.378897 39.319203)
SUNOL_6_N001,37.586891,-121.869379,LOAD,CA,62.53629,POINT (-121.869379 37.586891)
SURF_1_N009,34.61,-120.22,LOAD,CA,62.52831,POINT (-120.22 34.61)
SWEETWTR_6_N017,32.65811799998879,-117.0916867727539,LOAD,CA,61.6678,POINT (-117.0916867727539 32.65811799998879)
SWEETWTR_6_N018,32.65811799998879,-117.0917932272461,LOAD,CA,61.6678,POINT (-117.0917932272461 32.65811799998879)
SWIFT_1_N001,37.3225281884819,-121.796729,LOAD,CA,61.2701,POINT (-121.796729 37.3225281884819)
SWIFT_1_N003,37.322446905744414,-121.79666998783091,LOAD,CA,61.2701,POINT (-121.79666998783091 37.322446905744414)
SWIFT_1_N006,37.322446905744414,-121.79678801216909,LOAD,CA,61.2701,POINT (-121.79678801216909 37.322446905744414)
SYCAMORE_1_N101,39.76991684305054,-121.824218,LOAD,CA,58.2423,POINT (-121.824218 39.76991684305054)
SYCAMORE_1_N201,39.76983607845885,-121.82415733357864,LOAD,CA,58.2423,POINT (-121.82415733357864 39.76983607845885)
SYCAMORE_1_N301,39.76983607845885,-121.82427866642136,LOAD,CA,58.24837,POINT (-121.82427866642136 39.76983607845885)
SYLVANCM_LNODECPR,37.688469999986225,-120.97663285888366,LOAD,BANC,59.73066,POINT (-120.97663285888366 37.688469999986225)
SYLVANCM_LNODEHGR,37.688469999986225,-120.97674714111633,LOAD,BANC,59.73066,POINT (-120.97674714111633 37.688469999986225)
TAFT1_1_N001,35.14999999998751,-119.47994486994581,LOAD,CA,58.14212,POINT (-119.47994486994581 35.14999999998751)
TAFT1_1_N004,35.14999999998751,-119.48005513005418,LOAD,CA,58.14212,POINT (-119.48005513005418 35.14999999998751)
TAHDONR_LNODE07,39.337309,-120.221277,LOAD,NV,56.67362,POINT (-120.221277 39.337309)
TAHOCTY_LNODE01,39.165971540038264,-120.14445351203682,LOAD,NV,56.6797,POINT (-120.14445351203682 39.165971540038264)
TAHOCTY_LNODE71,39.16579245984778,-120.14445351233086,LOAD,NV,56.6797,POINT (-120.14445351233086 39.16579245984778)
TAHOCTY_LNODE72,39.16579245984778,-120.14468448766914,LOAD,NV,56.6797,POINT (-120.14468448766914 39.16579245984778)
TAHOCTY_LNODE73,39.165971540038264,-120.14468448796318,LOAD,NV,56.63108,POINT (-120.14468448796318 39.165971540038264)
TAMARACK_6_N001,39.313743,-120.496804,LOAD,CA,56.63466,POINT (-120.496804 39.313743)
TAMARISK_1_N001,33.817316,-116.454898,LOAD,CA,59.78319,POINT (-116.454898 33.817316)
TAP710_1_N004,32.595376662064226,-117.0577334243903,LOAD,CA,-23.46237,POINT (-117.0577334243903 32.595376662064226)
TAP801_1_N001,34.109614,-116.411837,LOAD,CA,60.81931,POINT (-116.411837 34.109614)
TAP807_1_N001,34.0,-116.5,LOAD,CA,59.88336,POINT (-116.5 34)
TAR_SUB_LNODEONA,34.17905418777958,-118.544,LOAD,LADWP,59.4754,POINT (-118.544 34.17905418777958)
TAR_SUB_LNODEONB,34.1789729060972,-118.54394327481864,LOAD,LADWP,59.48148,POINT (-118.54394327481864 34.1789729060972)
TAR_SUB_LNODEONC,34.1789729060972,-118.54405672518136,LOAD,LADWP,59.48148,POINT (-118.54405672518136 34.1789729060972)
TASSAJAR_2_N001,37.79959499998613,-121.9077887787453,LOAD,CA,59.5872,POINT (-121.9077887787453 37.79959499998613)
TASSAJAR_2_N002,37.79959499998613,-121.9079032212547,LOAD,CA,59.5872,POINT (-121.9079032212547 37.79959499998613)
TAYLOR_LNODEDR1,37.5369331958297,-120.809398426319,LOAD,TIDC,59.46324,POINT (-120.809398426319 37.5369331958297)
TAYLOR_LNODEDR5,37.5369383829719,-120.809348192848,LOAD,TIDC,59.46324,POINT (-120.809348192848 37.5369383829719)
TAYLOR_LNODEDR7,37.536937531095,-120.809217269976,LOAD,TIDC,59.45109,POINT (-120.809217269976 37.536937531095)
TAYLOR_LNODEDR8,37.5369366699963,-120.809289591436,LOAD,TIDC,59.46324,POINT (-120.809289591436 37.5369366699963)
TECUYA_6_N001,35.018589,-118.979536,LOAD,CA,59.33333,POINT (-118.979536 35.018589)
TEICHERT_1_N001,37.79,-121.36,LOAD,CA,59.59945,POINT (-121.36 37.79)
TEJON_6_N001,35.019534,-118.954779,LOAD,CA,59.35157,POINT (-118.954779 35.019534)
TELECYN_1_N001,32.6379177816674,-117.01607,LOAD,CA,60.78362,POINT (-117.01607 32.6379177816674)
TELECYN_1_N006,32.63783710915427,-117.01601469007429,LOAD,CA,60.78362,POINT (-117.01601469007429 32.63783710915427)
TELECYN_1_N014,32.63783710915427,-117.01612530992571,LOAD,CA,60.78362,POINT (-117.01612530992571 32.63783710915427)
TEMBLOR_1_N003,35.382795999987465,-119.69634883811833,LOAD,CA,59.38195,POINT (-119.69634883811833 35.382795999987465)
TEMPLETN_2_N008,35.554496,-120.679996,LOAD,CA,60.17627,POINT (-120.679996 35.554496)
TERMNOUS_6_N001,38.116464,-121.422007,LOAD,CA,60.22544,POINT (-121.422007 38.116464)
TESSUB_2_N001,37.73,-121.93,LOAD,CA,60.45639,POINT (-121.93 37.73)
TEVIS_1_N001,35.319191999987495,-119.12859784623319,LOAD,CA,59.63721,POINT (-119.12859784623319 35.319191999987495)
TEVIS_1_N003,35.319191999987495,-119.12870815376681,LOAD,CA,59.51566,POINT (-119.12870815376681 35.319191999987495)
TEXSUN1G_7_N001,35.36999999998748,-119.4800551602316,LOAD,CA,57.39458,POINT (-119.4800551602316 35.36999999998748)
